isbn13,medium_id,title,description,published_year,average_rating,num_pages,desc_length,bildlink,categories,author_list,description_clean
9783785725108.0,12296,Kinder der Freiheit,"VOM BAU DER MAUER BIS ZU IHREM FALL - Die große Familiensaga vom Autor der Bestseller DIE SÄULEN DER ERDE und DIE TORE DER WELT. Deutschland nach dem Mauerbau: Rebecca Hoffmanns Welt in Ostberlin scheint in Ordnung zu sein - bis sie durch Zufall erfährt, dass der eigene Mann sie seit Jahren im Auftrag der Stasi bespitzelt. Als sie ihn zur Rede stellt, begeht sie einen verhängnisvollen Fehler, den sie und ihre Familie ihr Leben lang bereuen sollen. - In den USA erlebt George Jakes als Vertrauter von Justizminister Robert Kennedy hautnah den Kampf der Bürgerrechtsbewegung gegen Rassismus, Intoleranz und Ungerechtigkeit - und bekommt am eigenen Leib zu spüren, was es heißt, ein Farbiger zu sein. - Cameron Dewar ist Republikaner, aber auch er kämpft unbeirrt für seine Überzeugungen. Als CIA-Agent muss er sich in einer Welt aus Täuschung, Lügen und Intrigen zurechtfinden. - Ähnlich geht es Dimka Dworkin, dem jungen Berater von Nikita Chruschtschow, als sich Sowjetunion und USA in einen Konflikt stürzen, der die Welt an den Rand des Atomkriegs führt. Seine Schwester Tanja begibt sich als Journalistin an die Brennpunkte des Geschehens, von Moskau über Kuba bis nach Prag und Warschau - dorthin, wo Weltgeschichte geschrieben wird. Der in sich abgeschlossene Roman erzählt die miteinander verbundenen Schicksale von Menschen aus Ost und West vor dem Hintergrund der politischen und gesellschaftlichen Umwälzungen vom Anfang der Sechziger- bis zum Ende der Achtzigerjahre. - 100 Jahre nach dem Beginn des Ersten Weltkriegs - 75 Jahre nach dem Beginn des Zweiten Weltkriegs - 50 Jahre nach der Aufhebung der Rassentrennung in den USA - 25 Jahre nach dem Fall der Mauer bringt Ken Follett, seine Jahrhundert-Trilogie, die mit STURZ DER TITANEN und WINTER DER WELT begann, zu einem packenden und furiosen Finale. ",2014.0,,1211.0,1819,https://media1.jpc.de/image/h320/front/0/9783785725108.jpg,Historisches 20. Jh.,"['Follett, Ken']",vom bau der mauer bi zu ihrem fall die groe familiensaga vom autor der bestseller die sulen der erde und die tore der welt deutschland nach dem mauerbau rebecca hoffmann welt ostberlin scheint ordnung zu sein bi sie durch zufall erfhrt das der eigene mann sie seit jahren im auftrag der stasi bespitzelt al sie ihn zur rede stellt begeht sie einen verhngnisvollen fehler den sie und ihre familie ihr leben lang bereuen sollen den usa erlebt george jakes al vertrauter von justizminister robert kennedy hautnah den kampf der brgerrechtsbewegung gegen rassismus intoleranz und ungerechtigkeit und bekommt eigenen leib zu spren e heit ein farbiger zu sein cameron dewar ist republikaner aber auch er kmpft unbeirrt fr seine berzeugungen al ciaagent mus er sich einer welt au tuschung lgen und intrigen zurechtfinden hnlich geht e dimka dworkin dem jungen berater von nikita chruschtschow al sich sowjetunion und usa einen konflikt strzen der die welt den rand de atomkriegs fhrt seine schwester tanja begibt sich al journalistin die brennpunkte de geschehens von moskau ber kuba bi nach prag und warschau dorthin wo weltgeschichte geschrieben wird der sich abgeschlossene roman erzhlt die miteinander verbundenen schicksale von menschen au ost und west vor dem hintergrund der politischen und gesellschaftlichen umwlzungen vom anfang der sechziger bi zum ende der achtzigerjahre jahre nach dem beginn de ersten weltkriegs jahre nach dem beginn de zweiten weltkriegs jahre nach der aufhebung der rassentrennung den usa jahre nach dem fall der mauer bringt ken follett seine jahrhunderttrilogie die mit sturz der titanen und winter der welt begann zu einem packenden und furiosen finale
9783785579862.0,12363,Yolo ,"Yolo ist dreizehndreiviertel, einzige Tochter von geschiedenen Ernährungsberatern und mit der Gesamtsituation unzufrieden. Vor allem Erwachsenen fehlt einfach der Blick für das Wesentliche. Dabei ist doch völlig klar, dass Nuss-Nugat-Schokolade und Partys im KRASS zu den Grundrechten von Teenagern gehören! Yolo bloggt, um die Welt ein bisschen besser zu machen. Und zu einer besseren Welt gehört für Yolo auch, endlich von Jo Zwometerzwo beachtet zu werden - nur wie soll sie das am besten anstellen? Weltverbesserung aus der Sicht eines Teenagers: Ein frech und authentisch erzähltes Mädchenbuch mit witzigen Illustrationen zum Thema Bloggen, Freundschaft und erste Liebe. ",2014.0,,217.0,676,https://media1.jpc.de/image/h320/front/0/9783785579879.jpg,Lustiges Mädchen,"['zillgens, Gerlis Rosendorfer, Laura']",yolo ist dreizehndreiviertel einzige tochter von geschiedenen ernhrungsberatern und mit der gesamtsituation unzufrieden vor allem erwachsenen fehlt einfach der blick fr da wesentliche dabei ist doch vllig klar das nussnugatschokolade und party im krass zu den grundrechten von teenagern gehren yolo bloggt um die welt ein bisschen besser zu machen und zu einer besseren welt gehrt fr yolo auch endlich von jo zwometerzwo beachtet zu werden nur wie soll sie da besten anstellen weltverbesserung au der sicht eines teenager ein frech und authentisch erzhltes mdchenbuch mit witzigen illustrationen zum thema bloggen freundschaft und erste liebe
9783805250771.0,12381,"Das Mädchen, das verstummte","Sebastian Bergman, Kriminalpsychologe.Konfrontiert mit seiner größten Angst:Wieder ein Kind zu verlieren.Die Bewohner von Torsby stehen unter Schock: Das Ehepaar Carlsten und seine zwei Söhne wurden ermordet. Aus nächster Nähe erschossen, im eigenen Haus. Kommissar Torkel Höglund und seine Kollegen von der Reichsmordkommission finden bald heraus, dass es eine Zeugin gegeben haben muss: Nicole, die zehnjährige Nichte der Carlstens. Ihre Fußabdrücke führen in den Wald. Und ihre Überlebenschancen schwinden stündlich. Den sonst so ruppigen Kriminalpsychologen Sebastian Bergman berührt der Fall, Nicole erinnert ihn an seine eigene Tochter. Die jetzt im gleichen Alter wäre. Die er nicht retten konnte. Bergman setzt alles daran, das Mädchen zu finden. Doch Nicole wechselt ihre Verstecke planvoll, getrieben von Todesangst. Denn jemand will um jeden Preis verhindern, dass Nicole erzählt, was sie gesehen hat. ",2014.0,,592.0,913,https://media1.jpc.de/image/h320/front/0/9783805250771.jpg,Krimi,"['Hjorth, Michael']",sebastian bergman kriminalpsychologekonfrontiert mit seiner grten angstwieder ein kind zu verlierendie bewohner von torsby stehen unter schock da ehepaar carlsten und seine zwei shne wurden ermordet au nchster nhe erschossen im eigenen haus kommissar torkel hglund und seine kollegen von der reichsmordkommission finden bald heraus das e eine zeugin gegeben haben mus nicole die zehnjhrige nichte der carlstens ihre fuabdrcke fhren den wald und ihre berlebenschancen schwinden stndlich den sonst ruppigen kriminalpsychologen sebastian bergman berhrt der fall nicole erinnert ihn seine eigene tochter die jetzt im gleichen alter wre die er nicht retten konnte bergman setzt alles daran da mdchen zu finden doch nicole wechselt ihre verstecke planvoll getrieben von todesangst denn jemand um jeden preis verhindern das nicole erzhlt sie gesehen hat
9783037630501.0,12423,Freudenfrau,"Hedy ist eine Frau mit Rätseln und mehreren Leben. Eine schöne, quirlige Mutter und Femme fatale. Ihr Weg führt von St. Gallen über den Maghreb ins Zürcher Niederdorf. Hedy ist auch die Gestalt hinter der Maske der Roten Zora, die in der biederen Bankenstadt der Achtzigerjahre für Bewegung sorgt. Eine Abrechnung im Zuhälter-Milieu überlebt sie nur mit einer ungeheuren Portion Glück und dank eines Schutzengels in Polizeiuniform. Auch weitere Schläge des Schicksals pariert sie mit ihrer gewaltigen Lebenskraft. Und mit der Hilfe ihres treuen Freundes Päuli.Die Geschichte von Hedy und dem knorrigen Päuli wurde von der Zuhörerin Susanna Schwager aufgespürt, zusammengefügt und verdichtet. Die Ingredienzen dafür hat die Schriftstellerin, wie immer in ihren Büchern, im Realen, Erahnten und Erfühlten gefunden; die Grenzen sind fliessend. Das Leben ist es auch. Susanna Schwager, geb. 1959 in Zürich, arbeitet seit einem mehrjährigen Aufenthalt in Mexiko mit dokumentarischen Stoffen und wurde für ihr literarisches Schaffen vielfach ausgezeichnet. Mit den beiden Bänden »Das volle Leben«, in denen Frauen beziehungsweise Männer über achtzig ihr Leben erzählen, und dem Familienpanorama »Fleisch und Blut«, »Die Frau des Metzgers« und »Ida – Eine Liebesgeschichte« verfasste sie zehntausendfach verkaufte Longseller. Auch der dritte Band ihres Langzeitprojekts mit Lebensbildern, »Das halbe Leben – Junge Männer erzählen«, wurde ein grosser Erfolg. Die Autorin lebt in Zürich.",2014.0,,208.0,1478,https://media1.jpc.de/image/h320/front/0/9783037630501.jpg,Biografisches Schweizer Autor,"['Schwager, Susanna']",hedy ist eine frau mit rtseln und mehreren leben eine schne quirlige mutter und femme fatale ihr weg fhrt von st gallen ber den maghreb in zrcher niederdorf hedy ist auch die gestalt hinter der maske der roten zora die der biederen bankenstadt der achtzigerjahre fr bewegung sorgt eine abrechnung im zuhltermilieu berlebt sie nur mit einer ungeheuren portion glck und dank eines schutzengels polizeiuniform auch weitere schlge de schicksals pariert sie mit ihrer gewaltigen lebenskraft und mit der hilfe ihres treuen freundes pulidie geschichte von hedy und dem knorrigen pul wurde von der zuhrerin susanna schwager aufgesprt zusammengefgt und verdichtet die ingredienzen dafr hat die schriftstellerin wie immer ihren bchern im realen erahnten und erfhlten gefunden die grenzen sind fliessend da leben ist e auch susanna schwager geb zrich arbeitet seit einem mehrjhrigen aufenthalt mexiko mit dokumentarischen stoffen und wurde fr ihr literarisches schaffen vielfach ausgezeichnet mit den beiden bnden da volle leben denen frau beziehungsweise mnner ber achtzig ihr leben erzhlen und dem familienpanorama fleisch und blut die frau de metzgers und ida eine liebesgeschichte verfasste sie zehntausendfach verkaufte longseller auch der dritte band ihres langzeitprojekts mit lebensbildern da halbe leben junge mnner erzhlen wurde ein grosser erfolg die autorin lebt zrich
9783473368815.0,12433,1-2-3 Minutengeschichten zur Winterszeit,"Erfolgsautor Manfred Mai erzählt in diesem Buch Geschichten vom ersten Schnee und einem ganz besonderen Schneemann, vom Plätzchenbacken und Basteln im Advent, von geheimnisvollen Geschenken und vom Schlittenfahren. Kunterbunte Wintergeschichten - alle nicht länger als 1, 2 oder 3 Minuten - laden ein zum Mitfühlen, Mitlachen und Vorfreuen auf die Adventszeit. Zum Vorlesen und Selberlesen, für die ganze Familie, für Kindergarten - und Schulkinder …",2014.0,,143.0,450,https://media1.jpc.de/image/h320/front/0/9783473368815.jpg,Vorlesen Weihnachten,"['Mai, Manfred']",erfolgsautor manfred mai erzhlt diesem buch geschichten vom ersten schnee und einem ganz besonderen schneemann vom pltzchenbacken und basteln im advent von geheimnisvollen geschenken und vom schlittenfahren kunterbunte wintergeschichten alle nicht lnger al oder minuten laden ein zum mitfhlen mitlachen und vorfreuen auf die adventszeit zum vorlesen und selberlesen fr die ganze familie fr kindergarten und schulkinder
9783401705682.0,12434,Die unglaubliche Reise zum Weihnachtsmann,"Fröhliche Weihnachten im tiefen Wald! Die fünf Freunde freuen sich so auf das Fest, doch weiß eigentlich der Weihnachtsmann, wo sie wohnen? Zum Glück hat der Bär eine gute Idee - und so machen sich die Freunde auf zu einer Reise zum Weihnachtsmann, um ihm den Weg zu ihrer gemütlichen Höhle zu zeigen &hellip; Pina Gertenbach, Jahrgang 1982, belegte 2011 den 3. Preis der Meefisch-Auszeichnung. Sie schloss ihr Studium 2007 mit einem Diplom als Kommunikationsdesignerin an der Hochschule Mannheim ab und arbeitet seitdem freiberuflich als Designerin und Illustratorin in Karlsruhe. ",2014.0,,,582,https://media1.jpc.de/image/h320/front/0/9783401705682.jpg,Bilderbuch Weihnachten,"['Gertenbach, Pina']",frhliche weihnachten im tiefen wald die fnf freunde freuen sich auf da fest doch wei eigentlich der weihnachtsmann wo sie wohnen zum glck hat der br eine gute idee und machen sich die freunde auf zu einer reise zum weihnachtsmann um ihm den weg zu ihrer gemtlichen hhle zu zeigen hellip pina gertenbach jahrgang belegte den preis der meefischauszeichnung sie schloss ihr studium mit einem diplom al kommunikationsdesignerin der hochschule mannheim ab und arbeitet seitdem freiberuflich al designerin und illustratorin karlsruhe
9783257069099.0,12523,Die Frau auf der Treppe,"Das berühmte Bild einer Frau, lange verschollen, taucht plötzlich wieder auf. Überraschend für die Kunstwelt, aber auch für die drei Männer, die diese Frau einst liebten - und sich von ihr betrogen fühlen. In einer Bucht an der australischen Küste kommt es zu einem Wiedersehen: Die Männer wollen wiederhaben, was ihnen vermeintlich zusteht. Nur einer ergreift die Chance, der Frau neu zu begegnen, auch wenn ihnen nicht mehr viel Zeit bleibt. Bernhard Schlink, geboren 1944 bei Bielefeld, ist Jurist und lebt in Berlin und New York. Der 1995 erschienene Roman Der Vorleser‹, 2009 von Stephen Daldry unter dem Titel The Reader‹ mit Kate Winslet, David Cross und Ralph Fiennes verfilmt, in 51 Sprachen übersetzt und mit nationalen und internationalen Preisen ausgezeichnet, begründete seinen schriftstellerischen Weltruhm.",2014.0,,244.0,821,https://media1.jpc.de/image/h320/front/0/9783257069099.jpg,Kriminalität Künstler,"['Schlink, Bernhard']",da berhmte bild einer frau lange verschollen taucht pltzlich wieder auf berraschend fr die kunstwelt aber auch fr die drei mnner die diese frau einst liebten und sich von ihr betrogen fhlen einer bucht der australischen kste kommt e zu einem wiedersehen die mnner wollen wiederhaben ihnen vermeintlich zusteht nur einer ergreift die chance der frau neu zu begegnen auch wenn ihnen nicht mehr viel zeit bleibt bernhard schlink geboren bei bielefeld ist jurist und lebt berlin und new york der erschienene roman der vorleser von stephen daldry unter dem titel reader mit kate winslet david cross und ralph fiennes verfilmt sprachen bersetzt und mit nationalen und internationalen preisen ausgezeichnet begrndete seinen schriftstellerischen weltruhm
9783468208980.0,12525,A heart in New York - Ein Herz in New York,"Eine deutsch-englische Lovestory: Kaum lebt Nina ein paar Wochen in New York, verliebt sie sich in Leroy, den coolen Hip-Hopper und Star des Lacrosse-Teams ihrer Schule. Als sie jedoch sein Geheimnis ausposaunt, versteht Leroy keinen Spaß. Die Fortsetzung von ""Heart of Glass"". ",2011.0,,160.0,278,https://media1.jpc.de/image/h320/front/0/9783468208980.jpg,Liebe,"['Bauer, Petra A.']",eine deutschenglische lovestory kaum lebt nina ein paar wochen new york verliebt sie sich leroy den coolen hiphopper und star de lacrosseteams ihrer schule al sie jedoch sein geheimnis ausposaunt versteht leroy keinen spa die fortsetzung von heart glass
9783036957012.0,12526,Drei auf Reisen,"Ich habe das Gefühl, unsere Ehe ist am Ende, Douglas. Ich glaube, ich will dich verlassen"", verkündet Connie eines Nachts ihrem darauf absolut unvorbereiteten Ehemann Douglas. Nach über zwanzig Jahren glücklicher Ehe sei der ideale Zeitpunkt für eine Trennung und einen Neuanfang gekommen - jetzt, wo auch ihr Sohn Albie bald ausziehe. Doch der letzten gemeinsamen, bereits geplanten Reise, der Grand Tour durch bedeutende Städte Europas - Paris, Amsterdam, München, Venedig, Florenz, Madrid, Barcelona -, soll laut Connie dennoch nichts im Wege stehen. Unterwegs erinnert sich Douglas an ihre zahlreichen Erlebnisse und an die verschiedenen Phasen ihrer Beziehung und hofft, seine Frau auf dieser Reise zurückzugewinnen und zugleich die Beziehung zu seinem Sohn vertiefen zu können - ein ambitioniertes Unterfangen, das trotz akribischer Planung unerwartete Wendungen nimmt. David Nicholls, geboren 1966, war Schauspieler, bevor er Drehbuchautor von britischen Erfolgsserien wie ""Cold Feet, I Saw You"" und ""Rescue Me"" wurde. Bisher erschienen bei Kein & Aber ""Keine weiteren Fragen"" (Starter for Ten), ""Ewig Zweiter"" (The Understudy) und der internationale Bestseller ""Zwei an einem Tag"" (One Day), der mit Anne Hathaway und Jim Sturgess in Hollywood verfilmt wurde. David Nicholls lebt mit seiner Frau und seinen zwei Kindern in London. ",2014.0,,535.0,1339,https://media1.jpc.de/image/h320/front/0/9783036957012.jpg,Lebenserfahrung Partnerschaft,"['Nicholls, David']",ich habe da gefhl unsere ehe ist ende douglas ich glaube ich dich verlassen verkndet connie eines nachts ihrem darauf absolut unvorbereiteten ehemann douglas nach ber zwanzig jahren glcklicher ehe sei der ideale zeitpunkt fr eine trennung und einen neuanfang gekommen jetzt wo auch ihr sohn albie bald ausziehe doch der letzten gemeinsamen bereits geplanten reise der grand tour durch bedeutende stdte europa paris amsterdam mnchen venedig florenz madrid barcelona soll laut connie dennoch nichts im wege stehen unterwegs erinnert sich douglas ihre zahlreichen erlebnisse und die verschiedenen phasen ihrer beziehung und hofft seine frau auf dieser reise zurckzugewinnen und zugleich die beziehung zu seinem sohn vertiefen zu knnen ein ambitioniertes unterfangen da trotz akribischer planung unerwartete wendungen nimmt david nicholls geboren war schauspieler bevor er drehbuchautor von britischen erfolgsserien wie cold foot saw und rescue wurde bisher erschienen bei kein aber keine weiteren fragen starter ten ewig zweiter understudy und der internationale bestseller zwei einem tag one day der mit anne hathaway und jim sturgess hollywood verfilmt wurde david nicholls lebt mit seiner frau und seinen zwei kindern london
9783442754496.0,12528,Die Lebenden und Toten von Winsford,"Vorgestern beschloss ich, meinen Hund zu überleben. Das bin ich ihm schuldig … Exmoor, eines Abends im November. Über dem kleinen Dorf Winsford in der südenglischen Moorlandschaft liegt dichter Nebel. Die mysteriöse Frau, die sich unter dem Namen Maria Anderson mit ihrem Hund im abseits gelegenen Haus auf der Heide niederlässt, bietet Stoff für Spekulationen. Was hat sie hier draußen in der Einöde zu suchen? Was hält ihr Mann von ihrem Aufenthalt an diesem Ende der Welt? Wo ist er überhaupt? Tatsächlich auf Reisen? Irgendetwas Sonderbares umgibt die Fremde, die Tag für Tag im diesigen Nieselregen spazierengeht – auch wenn sie schon bald aus dem Dorfleben nicht mehr wegzudenken ist. Nicht alle scheinen ihr jedenfalls wohlgesonnen. Wie anders wäre sonst zu erklären, dass plötzlich tote Vögel vor ihrer Türe liegen und ihr Hund tagelang verschwindet? Und die seltsamen Vorfälle häufen sich. Man könnte auch sagen: Je mehr sie sich auf die kleine Gemeinschaft einlässt, desto gefährlicher wird es für sie …",2014.0,,460.0,1013,https://media1.jpc.de/image/h320/front/0/9783442754496.jpg,Krimi,"['Nesser, Hakan']",vorgestern beschloss ich meinen hund zu berleben da bin ich ihm schuldig exmoor eines abends im november ber dem kleinen dorf winsford der sdenglischen moorlandschaft liegt dichter nebel die mysterise frau die sich unter dem namen maria anderson mit ihrem hund im abseits gelegenen haus auf der heide niederlsst bietet stoff fr spekulationen hat sie hier drauen der einde zu suchen hlt ihr mann von ihrem aufenthalt diesem ende der welt wo ist er berhaupt tatschlich auf reisen irgendetwas sonderbares umgibt die fremde die tag fr tag im diesigen nieselregen spazierengeht auch wenn sie schon bald au dem dorfleben nicht mehr wegzudenken ist nicht alle scheinen ihr jedenfalls wohlgesonnen wie anders wre sonst zu erklren das pltzlich tote vgel vor ihrer tre liegen und ihr hund tagelang verschwindet und die seltsamen vorflle hufen sich man knnte auch sagen je mehr sie sich auf die kleine gemeinschaft einlsst desto gefhrlicher wird e fr sie
9783724518792.0,12635,Jugendjahre in der Schweiz 1930-1950,"Die Geschichte vor, während und nach dem Zweiten Weltkrieg war auch in der neutralen Schweiz geprägt durch die Wirtschaftskrise, durch Militärdienst und Lebensmittelrationierungen, durch technische Entwicklungen und durch die Aufbruchstimmung nach dem Krieg. Für diejenigen, die sie erlebt haben, fand diese Geschichte in kalten, verdunkelten Wohnzimmern statt, im engen Luftschutzkeller, beim Radiohören mit der Familie, mit dem ersten Chewing Gum und mit dem ersten, einzigen Auto im Quartier. 28 prominente Zeitzeuginnen und Zeitzeugen haben für dieses Buch zurückgeschaut und erzählen in ihren Beiträgen davon, wie sie den Krieg und die Vor- und Nachkriegszeit als Kinder und Jugendliche erlebt haben. Ihre persönlichen Geschichten und Schilderungen des Alltags lassen die Vergangenheit lebendig werden und hinterlassen einen fesselnden Eindruck vom Lebensgefühl jener Zeit.Mit Beiträgen von Lys Wiedmer-Zingg, Jürg Ramspeck, Emil Steinberger, Rolf Lyssy, Peter Gross, Peter Zeindler, Arnold Hottinger, Marco Solari, Ruth Binde, Eugen Gomringer, Elisabeth Kopp, Kurt Wyss, Guido A. Zäch, Werner Arber, Erich Gysling, Lilian Uchtenhagen, Werner von Mutzenbecher, Heinz Lüthi, Bruno Spoerri, Yvette Kolb, Werner Catrina, Buddy Elias, Dorine Abegg, Iso Camartin, Peter Achten, Angeline Fankhauser, Georg Kreis und Franz Hohler ",2014.0,,358.0,1328,https://media1.jpc.de/image/h320/front/0/9783724518792.jpg,Historisches Schweiz,"['Wiedmer-Zingg, Lys Ramspeck, Jürg']",die geschichte vor whrend und nach dem zweiten weltkrieg war auch der neutralen schweiz geprgt durch die wirtschaftskrise durch militrdienst und lebensmittelrationierungen durch technische entwicklungen und durch die aufbruchstimmung nach dem krieg fr diejenigen die sie erlebt haben fand diese geschichte kalten verdunkelten wohnzimmern statt im engen luftschutzkeller beim radiohren mit der familie mit dem ersten chewing gum und mit dem ersten einzigen auto im quartier prominente zeitzeuginnen und zeitzeugen haben fr diesis buch zurckgeschaut und erzhlen ihren beitrgen davon wie sie den krieg und die vor und nachkriegszeit al kinder und jugendliche erlebt haben ihre persnlichen geschichten und schilderungen de alltags lassen die vergangenheit lebendig werden und hinterlassen einen fesselnden eindruck vom lebensgefhl jener zeitmit beitrgen von lys wiedmerzingg jrg ramspeck emil steinberger rolf lyssy peter gross peter zeindler arnold hottinger marco solari ruth binde eugen gomringer elisabeth kopp kurt wyss guido zch werner arber erich gysling lilian uchtenhagen werner von mutzenbecher heinz lthi bruno spoerri yvette kolb werner catrina buddy elia dorine abegg iso camartin peter achten angeline fankhauser georg kreis und franz hohler
9783952408216.0,12731,Anna und wir,"Sylvie war schon immer die Lebenstüchtigere: Während Anna nicht so genau weiss, was sie eigentlich möchte, ist für Sylvie klar, dass sie Journalistin werden will, und sie setzt den Plan zielstrebig um. Anna sucht, fragt, kann sich nicht entscheiden. Für Sylvie kein Problem, sie übernimmt die Verantwortung, auch für den gemeinsamen Haushalt. Und als sie beschliessen, zusammen an die Orte zu fahren, die für ihre Mutter wichtig waren, ist Sylvie ganz in ihrem Element. Bis es ihr zu viel wird. Bis die Fragen zu viel werden. Beinahe unbemerkt brechen die starren Rollenverteilungen auf, probieren die Zwillingsschwestern Schritte in unterschiedliche Richtungen aus. Olivia Weibel gelingt es in ihrem Debüt, die Geschichte einer Familie in Andeutungen, fragmentarisch zu zeichnen, nur wenig wird ausdrücklich benannt, vieles bleibt ausgespart und ergibt gerade deshalb ein Ganzes. ",2014.0,,192.0,881,https://media1.jpc.de/image/h320/front/0/9783952408216.jpg,Familie Schweizer Autor,"['Weibel, Olivia']",sylvie war schon immer die lebenstchtigere whrend anna nicht genau weiss sie eigentlich mchte ist fr sylvie klar das sie journalistin werden und sie setzt den plan zielstrebig um anna sucht fragt kann sich nicht entscheiden fr sylvie kein problem sie bernimmt die verantwortung auch fr den gemeinsamen haushalt und al sie beschliessen zusammen die orte zu fahren die fr ihre mutter wichtig waren ist sylvie ganz ihrem element bi e ihr zu viel wird bi die fragen zu viel werden beinahe unbemerkt brechen die starren rollenverteilungen auf probieren die zwillingsschwestern schritte unterschiedliche richtungen au olivia weibel gelingt e ihrem debt die geschichte einer familie andeutungen fragmentarisch zu zeichnen nur wenig wird ausdrcklich benannt vieles bleibt ausgespart und ergibt gerade deshalb ein ganzes
9783257239614.0,12733,Quatemberkinder und wie das Vreneli die Gletscher brünnen machte,"Quatemberkinder sind nicht wie andere Kinder - sie leben nicht nur unter Menschen, sondern gleichzeitig in der wundersamen Welt der Sagen und Mythen. Ein solches Quatemberkind ist der Waisenknabe Melchior, genannt der Melk. Er verbringt die Jugend auf der Alp, zwischen rauhen Sennen und wilden Berggeistern, und trifft auf das unbändige Mädchen Vreneli. Bald sind die beiden unzertrennlich. Als aber das Vreneli nach dramatischen Ereignissen verschwindet, treibt es den Melk zu einer rastlosen Reise ... ",2010.0,,311.0,505,https://media1.jpc.de/image/h320/front/0/9783257239614.jpg,Historisches Schweiz Schweizer Autor,"['Krohn, Tim']",quatemberkinder sind nicht wie andere kinder sie leben nicht nur unter menschen sondern gleichzeitig der wundersamen welt der sagen und mythen ein solches quatemberkind ist der waisenknabe melchior genannt der melk er verbringt die jugend auf der alp zwischen rauhen sennen und wilden berggeistern und trifft auf da unbndige mdchen vreneli bald sind die beiden unzertrennlich al aber da vreneli nach dramatischen ereignissen verschwindet treibt e den melk zu einer rastlosen reise
9783630874562.0,12736,Der Autostopper,"Die erste vollständige Sammlung sämtlicher kurzer Erzählungen von Franz Hohler. Erstmals in einem Band versammelt: sämtliche kurzen Erzählungen Franz Hohlers. Mit einem Nachwort von Beatrice von Matt. Vor über vierzig Jahren erschien mit dem Band »Idyllen« Franz Hohlers erste Sammlung mit kurzen Erzählungen. Der Titel kann in seiner ironischen Brechung als Programm verstanden werden: Idyllisch geht es in diesem Band und in den weit über einhundert anderen Erzählungen, die Franz Hohler seither geschrieben hat, allenfalls auf der Oberfläche zu. Im Untergrund rumoren dunkle Kräfte und brechen hervor, ohne sich um den schönen Schein des Alltags zu kümmern. Eine buntere, phantasievollere, manchmal auch böse und abgründige Welt zeigt sich. Sie verstört den Leser vielleicht, macht ihn aber auch mit den Kehrseiten des Lebens bekannt, von denen jeder weiss, dass sie existieren, auch wenn sie sich lange ruhig verhielten und unsichtbar blieben.Erstmals sind in diesem Band sämtliche kurzen Erzählungen von Franz Hohler gesammelt. Das macht diesen Band zu einem imposanten Zeugnis höchster Erzählkunst aus dem über vierzigjährigen Schaffen eines der bedeutendsten Autoren seiner Generation – und zu einem beispiellosen Lesevergnügen. Beatrice von Matt, Kritikerin und langjährige Literaturredakteurin der Neuen Zürcher Zeitung, hat das Werk von Franz Hohler schreibend begleitet. Für diesen Band hat sie ein informatives und höchst lesenswertes Nachwort verfasst. Franz Hohler wurde 1943 in Biel, Schweiz, geboren, er lebt heute in Zürich und gilt als einer der bedeutendsten Erzähler seines Landes. Franz Hohler ist mit vielen Preisen ausgezeichnet worden, u.a. erhielt er 2002 den Kasseler Literaturpreis für grotesken Humor, 2005 den Kunstpreis der Stadt Zürich, 2013 den Solothurner Literaturpreis und 2014 den Johann-Peter-Hebel-Preis. Sein Werk erscheint seit über vierzig Jahren im Luchterhand Verlag.",2014.0,,764.0,1910,https://media1.jpc.de/image/h320/front/0/9783630874562.jpg,Erzählung Schweizer Autor,"['Hohler, Franz']",die erste vollstndige sammlung smtlicher kurzer erzhlungen von franz hohler erstmals einem band versammelt smtliche kurzen erzhlungen franz hohlers mit einem nachwort von beatrice von matt vor ber vierzig jahren erschien mit dem band idyllen franz hohlers erste sammlung mit kurzen erzhlungen der titel kann seiner ironischen brechung al programm verstanden werden idyllisch geht e diesem band und den weit ber einhundert anderen erzhlungen die franz hohler seither geschrieben hat allenfalls auf der oberflche zu im untergrund rumoren dunkle krfte und brechen hervor ohne sich um den schnen schein de alltags zu kmmern eine buntere phantasievollere manchmal auch bse und abgrndige welt zeigt sich sie verstrt den leser vielleicht macht ihn aber auch mit den kehrseiten de lebens bekannt von denen jeder weiss das sie existieren auch wenn sie sich lange ruhig verhielten und unsichtbar bliebenerstmals sind diesem band smtliche kurzen erzhlungen von franz hohler gesammelt da macht diesen band zu einem imposanten zeugnis hchster erzhlkunst au dem ber vierzigjhrigen schaffen eines der bedeutendsten autoren seiner generation und zu einem beispiellosen lesevergngen beatrice von matt kritikerin und langjhrige literaturredakteurin der neuen zrcher zeitung hat da werk von franz hohler schreibend begleitet fr diesen band hat sie ein informatives und hchst lesenswertes nachwort verfasst franz hohler wurde biel schweiz geboren er lebt heute zrich und gilt al einer der bedeutendsten erzhler seine landes franz hohler ist mit vielen preisen ausgezeichnet worden ua erhielt er den kasseler literaturpreis fr grotesken humor den kunstpreis der stadt zrich den solothurner literaturpreis und den johannpeterhebelpreis sein werk erscheint seit ber vierzig jahren im luchterhand verlag
